filename,power_factor
WaterHeater_Daalderop_r5_MK2_20151030061201.csv,0.1
WaterHeater_Daalderop_r5_MK2_20151030061210.csv,0.104
WaterHeater_Daalderop_r5_MK2_20151030061220.csv,0.104
WaterHeater_Daalderop_r5_MK2_20151030061233.csv,0.104
WaterHeater_Daalderop_r5_MK2_20151030061243.csv,0.093
WaterHeater_Daalderop_r5_MK2_20151030061253.csv,0.098
WaterPump_Grundfos_r5_MK2_20151030062017.csv,0.319
WaterPump_Grundfos_r5_MK2_20151030062240.csv,0.31
WaterPump_Grundfos_r5_MK2_20151030062308.csv,0.29
WaterPump_Grundfos_r5_MK2_20151030062338.csv,0.318
WaterPump_Grundfos_r5_MK2_20151030062404.csv,0.312
WaterPump_Grundfos_r5_MK2_20151030062604.csv,0.312
WaterPump_Grundfos_r5_MK2_20151030062627.csv,0.291
WaterPump_Grundfos_r5_MK2_20151030062650.csv,0.309
WaterPump_Grundfos_r5_MK2_20151030062713.csv,0.298
WaterPump_Grundfos_r5_MK2_20151030062740.csv,0.3
AC_Electrolux_r5_MK2_20151031065948.csv,0.362
AC_Electrolux_r5_MK2_20151031070257.csv,0.376
AC_Electrolux_r5_MK2_20151031070606.csv,0.375
AC_Electrolux_r5_MK2_20151031070919.csv,0.381
AC_Electrolux_r5_MK2_20151031071229.csv,0.392
AC_Electrolux_r5_MK2_20151031071715.csv,0.378
AC_Electrolux_r5_MK2_20151031072145.csv,0.378
AC_Electrolux_r5_MK2_20151031072511.csv,0.337
AC_Electrolux_r5_MK2_20151031072816.csv,0.356
AC_Electrolux_r5_MK2_20151031073129.csv,0.383
Charger_Asus_r5_MK2_20151101065144.csv,1.896
Charger_Asus_r5_MK2_20151101065154.csv,2.036
Charger_Asus_r5_MK2_20151101065202.csv,2.946
Charger_Asus_r5_MK2_20151101065212.csv,2.88
Charger_Asus_r5_MK2_20151101065221.csv,2.5
Charger_Asus_r5_MK2_20151101065230.csv,2.091
Charger_Asus_r5_MK2_20151101065239.csv,2.992
Charger_Asus_r5_MK2_20151101065248.csv,3.01
Charger_Asus_r5_MK2_20151101065258.csv,2.914
Charger_Asus_r5_MK2_20151101065310.csv,1.893
Massage_InfraTrumper_r5_MK2_20151101070202.csv,0.411
Massage_InfraTrumper_r5_MK2_20151101070428.csv,0.41
Massage_InfraTrumper_r5_MK2_20151101070458.csv,0.413
Massage_InfraTrumper_r5_MK2_20151101070509.csv,0.428
Massage_InfraTrumper_r5_MK2_20151101070521.csv,0.407
Massage_InfraTrumper_r5_MK2_20151101070530.csv,0.364
Massage_InfraTrumper_r5_MK2_20151101070555.csv,0.375
Massage_InfraTrumper_r5_MK2_20151101070606.csv,0.439
Massage_InfraTrumper_r5_MK2_20151101070626.csv,0.427
Massage_InfraTrumper_r5_MK2_20151101070634.csv,0.436
Massage_SumoFootTherapy_r5_MK2_20151101144454.csv,1.08
Massage_SumoFootTherapy_r5_MK2_20151101144512.csv,1.092
Massage_SumoFootTherapy_r5_MK2_20151101144532.csv,1.092
Massage_SumoFootTherapy_r5_MK2_20151101144543.csv,1.095
Massage_SumoFootTherapy_r5_MK2_20151101144648.csv,1.075
Massage_SumoFootTherapy_r5_MK2_20151101144700.csv,1.081
Massage_SumoFootTherapy_r5_MK2_20151101144712.csv,1.047
Massage_SumoFootTherapy_r5_MK2_20151101144730.csv,1.072
Massage_SumoFootTherapy_r5_MK2_20151101144747.csv,1.048
Massage_SumoFootTherapy_r5_MK2_20151101144800.csv,1.065
LEDLight_MH300_r4_MK2_20151102025950.csv,0.395
LEDLight_MH300_r4_MK2_20151102030320.csv,0.402
LEDLight_MH300_r4_MK2_20151102030335.csv,0.404
LEDLight_MH300_r4_MK2_20151102030348.csv,0.334
LEDLight_MH300_r4_MK2_20151102030439.csv,0.326
LEDLight_MH300_r4_MK2_20151102030452.csv,0.327
LEDLight_MH300_r4_MK2_20151102031050.csv,0.336
LEDLight_MH300_r4_MK2_20151102031305.csv,0.328
LEDLight_MH300_r4_MK2_20151102031319.csv,0.396
LEDLight_MH300_r4_MK2_20151102031331.csv,0.335
LEDLight_EcoBay_r4_MK2_20151102032135.csv,0.614
LEDLight_EcoBay_r4_MK2_20151102032144.csv,0.415
LEDLight_EcoBay_r4_MK2_20151102032203.csv,0.425
LEDLight_EcoBay_r4_MK2_20151102032216.csv,0.418
LEDLight_EcoBay_r4_MK2_20151102032231.csv,0.412
LEDLight_EcoBay_r4_MK2_20151102032411.csv,0.382
LEDLight_EcoBay_r4_MK2_20151102032423.csv,0.404
LEDLight_EcoBay_r4_MK2_20151102032435.csv,0.426
LEDLight_EcoBay_r4_MK2_20151102032448.csv,0.428
LEDLight_EcoBay_r4_MK2_20151102032830.csv,0.461
LEDLight_HighBay_r4_MK2_20151102033241.csv,0.282
LEDLight_HighBay_r4_MK2_20151102033302.csv,0.24
LEDLight_HighBay_r4_MK2_20151102033313.csv,0.208
LEDLight_HighBay_r4_MK2_20151102033323.csv,0.21
LEDLight_HighBay_r4_MK2_20151102033332.csv,0.208
LEDLight_HighBay_r4_MK2_20151102033342.csv,0.214
LEDLight_HighBay_r4_MK2_20151102033353.csv,0.213
LEDLight_HighBay_r4_MK2_20151102033601.csv,0.211
LEDLight_HighBay_r4_MK2_20151102033630.csv,0.21
LEDLight_HighBay_r4_MK2_20151102033642.csv,0.221
LEDLight_EcoBayHB100_r4_MK2_20151102034730.csv,0.408
LEDLight_EcoBayHB100_r4_MK2_20151102034751.csv,0.317
LEDLight_EcoBayHB100_r4_MK2_20151102034812.csv,0.306
LEDLight_EcoBayHB100_r4_MK2_20151102034825.csv,0.307
LEDLight_EcoBayHB100_r4_MK2_20151102034840.csv,0.302
LEDLight_EcoBayHB100_r4_MK2_20151102034853.csv,0.308
LEDLight_EcoBayHB100_r4_MK2_20151102034905.csv,0.301
LEDLight_EcoBayHB100_r4_MK2_20151102034917.csv,0.306
LEDLight_EcoBayHB100_r4_MK2_20151102034929.csv,0.304
LEDLight_EcoBayHB100_r4_MK2_20151102034941.csv,0.298
LEDLight_SL0211VS_r4_MK2_20151102035447.csv,0.878
LEDLight_SL0211VS_r4_MK2_20151102035544.csv,0.978
LEDLight_SL0211VS_r4_MK2_20151102035733.csv,0.881
LEDLight_SL0211VS_r4_MK2_20151102035744.csv,0.546
LEDLight_SL0211VS_r4_MK2_20151102035812.csv,0.639
LEDLight_SL0211VS_r4_MK2_20151102035826.csv,0.542
LEDLight_SL0211VS_r4_MK2_20151102035845.csv,0.553
LEDLight_SL0211VS_r4_MK2_20151102035905.csv,0.584
LEDLight_SL0211VS_r4_MK2_20151102035929.csv,0.556
LEDLight_SL0211VS_r4_MK2_20151102035948.csv,0.66
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040731.csv,1.532
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040741.csv,1.583
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040752.csv,2.534
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040809.csv,1.572
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040832.csv,3.666
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040845.csv,2.963
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040855.csv,1.712
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040905.csv,2.239
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040918.csv,1.504
PowerSupply_HaoxinRXN3010d_r4_MK2_20151102040932.csv,3.151
PowerSupply_AlincoDM340MV_r4_MK2_20151102041158.csv,1.41
PowerSupply_AlincoDM340MV_r4_MK2_20151102041210.csv,2.985
PowerSupply_AlincoDM340MV_r4_MK2_20151102041218.csv,1.674
PowerSupply_AlincoDM340MV_r4_MK2_20151102041227.csv,3.365
PowerSupply_AlincoDM340MV_r4_MK2_20151102041236.csv,1.678
PowerSupply_AlincoDM340MV_r4_MK2_20151102041243.csv,1.651
PowerSupply_AlincoDM340MV_r4_MK2_20151102041252.csv,1.478
PowerSupply_AlincoDM340MV_r4_MK2_20151102041300.csv,3.606
PowerSupply_AlincoDM340MV_r4_MK2_20151102041310.csv,3.193
PowerSupply_AlincoDM340MV_r4_MK2_20151102041318.csv,1.519
Desoldering_Dekko850AD_r4_MK2_20151102041551.csv,0.203
Desoldering_Dekko850AD_r4_MK2_20151102041613.csv,0.293
Desoldering_Dekko850AD_r4_MK2_20151102041645.csv,0.278
Desoldering_Dekko850AD_r4_MK2_20151102041722.csv,0.281
Desoldering_Dekko850AD_r4_MK2_20151102041800.csv,0.293
Desoldering_Dekko850AD_r4_MK2_20151102041837.csv,0.291
Desoldering_Dekko850AD_r4_MK2_20151102041915.csv,0.276
Desoldering_Dekko850AD_r4_MK2_20151102041952.csv,0.276
Desoldering_Dekko850AD_r4_MK2_20151102042035.csv,0.278
Desoldering_Dekko850AD_r4_MK2_20151102042110.csv,0.273
SolderingIron_TaiyoKX40R_r4_MK2_20151102042428.csv,0.135
SolderingIron_TaiyoKX40R_r4_MK2_20151102042449.csv,0.129
SolderingIron_TaiyoKX40R_r4_MK2_20151102042459.csv,0.137
SolderingIron_TaiyoKX40R_r4_MK2_20151102042509.csv,0.128
SolderingIron_TaiyoKX40R_r4_MK2_20151102042519.csv,0.186
SolderingIron_TaiyoKX40R_r4_MK2_20151102042529.csv,0.126
SolderingIron_TaiyoKX40R_r4_MK2_20151102042537.csv,0.143
SolderingIron_TaiyoKX40R_r4_MK2_20151102042552.csv,0.132
SolderingIron_TaiyoKX40R_r4_MK2_20151102042602.csv,0.177
SolderingIron_TaiyoKX40R_r4_MK2_20151102042614.csv,0.128
LEDLight_FL0301M_r4_MK2_20151102044934.csv,0.966
LEDLight_FL0301M_r4_MK2_20151102044944.csv,0.322
LEDLight_FL0301M_r4_MK2_20151102044953.csv,0.327
LEDLight_FL0301M_r4_MK2_20151102045001.csv,0.302
LEDLight_FL0301M_r4_MK2_20151102045009.csv,0.296
LEDLight_FL0301M_r4_MK2_20151102045016.csv,0.299
LEDLight_FL0301M_r4_MK2_20151102045024.csv,0.327
LEDLight_FL0301M_r4_MK2_20151102045032.csv,0.322
LEDLight_FL0301M_r4_MK2_20151102045039.csv,0.291
LEDLight_FL0301M_r4_MK2_20151102045045.csv,0.285
LEDLight_FLRGB_r4_MK2_20151102050438.csv,1.497
LEDLight_FLRGB_r4_MK2_20151102050450.csv,1.768
LEDLight_FLRGB_r4_MK2_20151102050500.csv,1.671
LEDLight_FLRGB_r4_MK2_20151102050513.csv,1.746
LEDLight_FLRGB_r4_MK2_20151102050529.csv,1.663
LEDLight_FLRGB_r4_MK2_20151102050542.csv,1.565
LEDLight_FLRGB_r4_MK2_20151102050559.csv,1.772
LEDLight_FLRGB_r4_MK2_20151102050610.csv,1.583
LEDLight_FLRGB_r4_MK2_20151102050621.csv,1.706
LEDLight_FLRGB_r4_MK2_20151102050631.csv,1.849
Fan_Cyclone3000_r4_MK2_20151102052001.csv,0.191
Fan_Cyclone3000_r4_MK2_20151102052012.csv,0.204
Fan_Cyclone3000_r4_MK2_20151102052023.csv,0.193
Fan_Cyclone3000_r4_MK2_20151102052041.csv,0.197
Fan_Cyclone3000_r4_MK2_20151102052054.csv,0.196
Fan_Cyclone3000_r4_MK2_20151102051929.csv,0.21
Fan_Cyclone3000_r4_MK2_20151102051951.csv,0.193
Fan_Cyclone3000_r4_MK2_20151102052106.csv,0.195
Fan_Cyclone3000_r4_MK2_20151102051942.csv,0.197
Fan_Cyclone3000_r4_MK2_20151102052118.csv,0.201
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102052641.csv,0.445
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102052742.csv,0.442
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102052858.csv,0.438
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102052915.csv,0.434
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102052941.csv,0.431
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102052958.csv,0.426
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102053025.csv,0.424
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102053055.csv,0.423
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102053246.csv,0.426
BenchGrinder_KinFujiKBG2080_r4_MK2_20151102053347.csv,0.425
LEDLight_IceCube_r4_MK2_20151102063558.csv,0.418
LEDLight_IceCube_r4_MK2_20151102063608.csv,0.414
LEDLight_IceCube_r4_MK2_20151102063619.csv,0.415
LEDLight_IceCube_r4_MK2_20151102063630.csv,0.41
LEDLight_IceCube_r4_MK2_20151102063639.csv,0.418
LEDLight_IceCube_r4_MK2_20151102063707.csv,0.42
LEDLight_IceCube_r4_MK2_20151102063720.csv,0.421
LEDLight_IceCube_r4_MK2_20151102063730.csv,0.42
LEDLight_IceCube_r4_MK2_20151102063740.csv,0.416
LEDLight_IceCube_r4_MK2_20151102063753.csv,0.413
GameConsole_PS3_r2_MK2_20151115001145.csv,0.797
GameConsole_PS3_r2_MK2_20151115001221.csv,0.801
GameConsole_PS3_r2_MK2_20151115001301.csv,0.795
GameConsole_PS3_r2_MK2_20151115001413.csv,0.798
GameConsole_PS3_r2_MK2_20151115001510.csv,0.8
GameConsole_PS3_r2_MK2_20151115001620.csv,0.795
GameConsole_PS3_r2_MK2_20151115001735.csv,0.796
GameConsole_PS3_r2_MK2_20151115001938.csv,0.794
GameConsole_PS3_r2_MK2_20151115002129.csv,0.8
GameConsole_PS3_r2_MK2_20151115002346.csv,0.794
GameConsole_WII_r2_MK2_20151115004217.csv,1.482
GameConsole_WII_r2_MK2_20151115004234.csv,1.488
GameConsole_WII_r2_MK2_20151115004310.csv,1.494
GameConsole_WII_r2_MK2_20151115004335.csv,1.492
GameConsole_WII_r2_MK2_20151115004401.csv,1.487
GameConsole_WII_r2_MK2_20151115004429.csv,1.487
GameConsole_WII_r2_MK2_20151115004457.csv,1.498
GameConsole_WII_r2_MK2_20151115004520.csv,1.494
GameConsole_WII_r2_MK2_20151115004549.csv,1.499
GameConsole_WII_r2_MK2_20151115004611.csv,1.485
GameConsole_PS1_r2_MK2_20151115005043.csv,1.801
GameConsole_PS1_r2_MK2_20151115005055.csv,1.788
GameConsole_PS1_r2_MK2_20151115005107.csv,1.793
GameConsole_PS1_r2_MK2_20151115005118.csv,1.802
GameConsole_PS1_r2_MK2_20151115005130.csv,1.796
GameConsole_PS1_r2_MK2_20151115005142.csv,1.787
GameConsole_PS1_r2_MK2_20151115005154.csv,1.795
GameConsole_PS1_r2_MK2_20151115005207.csv,1.798
GameConsole_PS1_r2_MK2_20151115005220.csv,1.808
GameConsole_PS1_r2_MK2_20151115005233.csv,1.804
GameConsole_SegaMegaDrive_r2_MK2_20151115010518.csv,0.83
GameConsole_SegaMegaDrive_r2_MK2_20151115010629.csv,0.833
GameConsole_SegaMegaDrive_r2_MK2_20151115010734.csv,0.831
GameConsole_SegaMegaDrive_r2_MK2_20151115010810.csv,0.833
GameConsole_SegaMegaDrive_r2_MK2_20151115010833.csv,0.837
GameConsole_SegaMegaDrive_r2_MK2_20151115010908.csv,0.836
GameConsole_SegaMegaDrive_r2_MK2_20151115010946.csv,0.836
GameConsole_SegaMegaDrive_r2_MK2_20151115011008.csv,0.837
GameConsole_SegaMegaDrive_r2_MK2_20151115011028.csv,0.836
GameConsole_SegaMegaDrive_r2_MK2_20151115011056.csv,0.837
TV_Fujitsu_r2_MK2_20151115123924.csv,0.57
TV_Fujitsu_r2_MK2_20151115123943.csv,0.556
TV_Fujitsu_r2_MK2_20151115124003.csv,0.558
TV_Fujitsu_r2_MK2_20151115124024.csv,0.557
TV_Fujitsu_r2_MK2_20151115124043.csv,0.569
TV_Fujitsu_r2_MK2_20151115124110.csv,0.571
TV_Fujitsu_r2_MK2_20151115124132.csv,0.567
TV_Fujitsu_r2_MK2_20151115124159.csv,0.574
TV_Fujitsu_r2_MK2_20151115124227.csv,0.582
TV_Fujitsu_r2_MK2_20151115124255.csv,0.57
WashingMachine_Privileg_r2_MK2_20151115132244.csv,0.482
WashingMachine_Privileg_r2_MK2_20151115132324.csv,0.576
WashingMachine_Privileg_r2_MK2_20151115132341.csv,0.798
WashingMachine_Privileg_r2_MK2_20151115132402.csv,0.865
WashingMachine_Privileg_r2_MK2_20151115132423.csv,0.866
WashingMachine_Privileg_r2_MK2_20151115132448.csv,0.756
WashingMachine_Privileg_r2_MK2_20151115132508.csv,0.867
WashingMachine_Privileg_r2_MK2_20151115132526.csv,0.97
WashingMachine_Privileg_r2_MK2_20151115132539.csv,1.514
WashingMachine_Privileg_r2_MK2_20151115132554.csv,1.409
GuitarAmp_Marshall8240_r2_MK2_20151115133402.csv,1.335
GuitarAmp_Marshall8240_r2_MK2_20151115133529.csv,1.422
GuitarAmp_Marshall8240_r2_MK2_20151115133553.csv,1.174
GuitarAmp_Marshall8240_r2_MK2_20151115133650.csv,1.593
GuitarAmp_Marshall8240_r2_MK2_20151115133713.csv,1.513
GuitarAmp_Marshall8240_r2_MK2_20151115133742.csv,1.207
GuitarAmp_Marshall8240_r2_MK2_20151115134807.csv,1.161
GuitarAmp_Marshall8240_r2_MK2_20151115134820.csv,1.238
GuitarAmp_Marshall8240_r2_MK2_20151115134835.csv,1.144
GuitarAmp_Marshall8240_r2_MK2_20151115134900.csv,1.203
ShoeWarmer_Enka_r3_MK2_20151121185158.csv,0.163
ShoeWarmer_Enka_r3_MK2_20151121185211.csv,0.198
ShoeWarmer_Enka_r3_MK2_20151121185221.csv,0.215
ShoeWarmer_Enka_r3_MK2_20151121185231.csv,0.194
ShoeWarmer_Enka_r3_MK2_20151121185240.csv,0.202
ShoeWarmer_Enka_r3_MK2_20151121185306.csv,0.17
ShoeWarmer_Enka_r3_MK2_20151121185319.csv,0.181
ShoeWarmer_Enka_r3_MK2_20151121185333.csv,0.181
ShoeWarmer_Enka_r3_MK2_20151121185346.csv,0.202
ShoeWarmer_Enka_r3_MK2_20151121185356.csv,0.198
SewingMachine_Veritas_r3_MK2_20151121190301.csv,0.465
SewingMachine_Veritas_r3_MK2_20151121190321.csv,0.469
SewingMachine_Veritas_r3_MK2_20151121190344.csv,0.468
SewingMachine_Veritas_r3_MK2_20151121190412.csv,0.466
SewingMachine_Veritas_r3_MK2_20151121190429.csv,0.46
SewingMachine_Veritas_r3_MK2_20151121190506.csv,0.449
SewingMachine_Veritas_r3_MK2_20151121190536.csv,0.446
SewingMachine_Veritas_r3_MK2_20151121190552.csv,0.436
SewingMachine_Veritas_r3_MK2_20151121190609.csv,0.432
SewingMachine_Veritas_r3_MK2_20151121190647.csv,0.43
Kettle_AlaskaWK2209N_r3_MK2_20151122120437.csv,0.102
Kettle_AlaskaWK2209N_r3_MK2_20151122120449.csv,0.093
Kettle_AlaskaWK2209N_r3_MK2_20151122120457.csv,0.101
Kettle_AlaskaWK2209N_r3_MK2_20151122120505.csv,0.091
Kettle_AlaskaWK2209N_r3_MK2_20151122120513.csv,0.088
Kettle_AlaskaWK2209N_r3_MK2_20151122120522.csv,0.093
Kettle_AlaskaWK2209N_r3_MK2_20151122120532.csv,0.091
Kettle_AlaskaWK2209N_r3_MK2_20151122120541.csv,0.094
Kettle_AlaskaWK2209N_r3_MK2_20151122120549.csv,0.098
Kettle_AlaskaWK2209N_r3_MK2_20151122120558.csv,0.098
Toaster_TeamKalorik_r3_MK2_20151122121129.csv,0.105
Toaster_TeamKalorik_r3_MK2_20151122121138.csv,0.104
Toaster_TeamKalorik_r3_MK2_20151122121147.csv,0.111
Toaster_TeamKalorik_r3_MK2_20151122121155.csv,0.103
Toaster_TeamKalorik_r3_MK2_20151122121203.csv,0.101
Toaster_TeamKalorik_r3_MK2_20151122121210.csv,0.102
Toaster_TeamKalorik_r3_MK2_20151122121217.csv,0.107
Toaster_TeamKalorik_r3_MK2_20151122121225.csv,0.109
Toaster_TeamKalorik_r3_MK2_20151122121233.csv,0.109
Toaster_TeamKalorik_r3_MK2_20151122121243.csv,0.112
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122034.csv,0.111
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122042.csv,0.105
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122050.csv,0.104
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122104.csv,0.101
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122111.csv,0.097
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122122.csv,0.1
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122135.csv,0.101
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122147.csv,0.102
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122157.csv,0.105
CoffeeMachine_AlaskaCM2209m_r3_MK2_20151122122228.csv,0.102
HairDryer_Tedi_r3_MK2_20151122122943.csv,0.098
HairDryer_Tedi_r3_MK2_20151122122957.csv,0.095
HairDryer_Tedi_r3_MK2_20151122123009.csv,0.097
HairDryer_Tedi_r3_MK2_20151122123021.csv,0.096
HairDryer_Tedi_r3_MK2_20151122123031.csv,0.101
HairDryer_Tedi_r3_MK2_20151122123040.csv,0.091
HairDryer_Tedi_r3_MK2_20151122123048.csv,0.09
HairDryer_Tedi_r3_MK2_20151122123056.csv,0.095
HairDryer_Tedi_r3_MK2_20151122123105.csv,0.1
HairDryer_Tedi_r3_MK2_20151122123116.csv,0.096
Charger_SamsungTravelAdapter2A_r3_MK2_20151122124858.csv,1.669
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125113.csv,1.508
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125120.csv,1.515
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125129.csv,2.269
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125137.csv,2.312
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125145.csv,2.358
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125154.csv,1.559
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125202.csv,2.32
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125213.csv,1.686
Charger_SamsungTravelAdapter2A_r3_MK2_20151122125222.csv,1.593
Charger_Hahnel_r3_MK2_20151122125920.csv,1.832
Charger_Hahnel_r3_MK2_20151122125934.csv,1.863
Charger_Hahnel_r3_MK2_20151122125945.csv,1.771
Charger_Hahnel_r3_MK2_20151122125957.csv,2.734
Charger_Hahnel_r3_MK2_20151122130007.csv,2.841
Charger_Hahnel_r3_MK2_20151122130014.csv,2.146
Charger_Hahnel_r3_MK2_20151122130024.csv,2.572
Charger_Hahnel_r3_MK2_20151122130035.csv,1.823
Charger_Hahnel_r3_MK2_20151122130043.csv,2.704
Charger_Hahnel_r3_MK2_20151122130054.csv,2.847
Microwave_Privileg8020_r3_MK2_20151122130435.csv,0.645
Microwave_Privileg8020_r3_MK2_20151122130443.csv,0.484
Microwave_Privileg8020_r3_MK2_20151122130451.csv,0.481
Microwave_Privileg8020_r3_MK2_20151122130501.csv,0.476
Microwave_Privileg8020_r3_MK2_20151122130510.csv,0.477
Microwave_Privileg8020_r3_MK2_20151122130519.csv,0.481
Microwave_Privileg8020_r3_MK2_20151122130529.csv,0.489
Microwave_Privileg8020_r3_MK2_20151122130538.csv,0.475
Microwave_Privileg8020_r3_MK2_20151122130547.csv,0.499
Microwave_Privileg8020_r3_MK2_20151122130558.csv,0.492
LightBulb_Osram25W_r1_MK2_20151123175212.csv,0.165
LightBulb_Osram25W_r1_MK2_20151123175220.csv,0.161
LightBulb_Osram25W_r1_MK2_20151123175227.csv,0.161
LightBulb_Osram25W_r1_MK2_20151123175235.csv,0.146
LightBulb_Osram25W_r1_MK2_20151123175242.csv,0.153
LightBulb_Osram25W_r1_MK2_20151123175248.csv,0.165
LightBulb_Osram25W_r1_MK2_20151123175255.csv,0.153
LightBulb_Osram25W_r1_MK2_20151123175302.csv,0.152
LightBulb_Osram25W_r1_MK2_20151123175309.csv,0.166
LightBulb_Osram25W_r1_MK2_20151123175316.csv,0.16
Heater_Heller_r1_MK1_20151202124754.csv,0.07
Heater_Heller_r1_MK1_20151202124803.csv,0.067
Heater_Heller_r1_MK1_20151202124813.csv,0.073
Heater_Heller_r1_MK1_20151202124821.csv,0.077
Heater_Heller_r1_MK1_20151202124829.csv,0.08
Heater_Heller_r1_MK1_20151202124837.csv,0.081
Heater_Heller_r1_MK1_20151202124846.csv,0.077
Heater_Heller_r1_MK1_20151202124857.csv,0.083
Heater_Heller_r1_MK1_20151202124907.csv,0.078
Heater_Heller_r1_MK1_20151202124917.csv,0.082
VacuumCleaner_Vento_r1_MK1_20151203134057.csv,0.314
VacuumCleaner_Vento_r1_MK1_20151203134115.csv,0.307
VacuumCleaner_Vento_r1_MK1_20151203134128.csv,0.303
VacuumCleaner_Vento_r1_MK1_20151203134145.csv,0.303
VacuumCleaner_Vento_r1_MK1_20151203134201.csv,0.262
VacuumCleaner_Vento_r1_MK1_20151203134217.csv,0.289
VacuumCleaner_Vento_r1_MK1_20151203134237.csv,0.298
VacuumCleaner_Vento_r1_MK1_20151203134257.csv,0.314
VacuumCleaner_Vento_r1_MK1_20151203134316.csv,0.318
VacuumCleaner_Vento_r1_MK1_20151203134336.csv,0.31
VacuumCleaner_Nilfisk_r1_MK1_20151203140259.csv,1.336
VacuumCleaner_Nilfisk_r1_MK1_20151203140323.csv,1.319
VacuumCleaner_Nilfisk_r1_MK1_20151203140337.csv,1.325
VacuumCleaner_Nilfisk_r1_MK1_20151203140353.csv,1.334
VacuumCleaner_Nilfisk_r1_MK1_20151203140413.csv,1.305
VacuumCleaner_Nilfisk_r1_MK1_20151203140441.csv,1.342
VacuumCleaner_Nilfisk_r1_MK1_20151203140506.csv,1.339
VacuumCleaner_Nilfisk_r1_MK1_20151203140602.csv,1.345
VacuumCleaner_Nilfisk_r1_MK1_20151203140627.csv,1.34
VacuumCleaner_Nilfisk_r1_MK1_20151203140659.csv,1.324
Projector_Epson_r1_MK1_20151203142158.csv,2.833
Projector_Epson_r1_MK1_20151203142247.csv,2.333
Projector_Epson_r1_MK1_20151203142316.csv,2.435
Projector_Epson_r1_MK1_20151203142347.csv,2.476
Projector_Epson_r1_MK1_20151203142448.csv,2.139
Projector_Epson_r1_MK1_20151203142554.csv,2.145
Projector_Epson_r1_MK1_20151203142919.csv,2.252
Projector_Epson_r1_MK1_20151203142949.csv,2.489
Projector_Epson_r1_MK1_20151203143032.csv,2.249
Projector_Epson_r1_MK1_20151203143103.csv,2.397
Kettle_IdeenWelt_r1_MK2_20151214125743.csv,0.107
Kettle_IdeenWelt_r1_MK2_20151214125751.csv,0.102
Kettle_IdeenWelt_r1_MK2_20151214125800.csv,0.102
Kettle_IdeenWelt_r1_MK2_20151214125808.csv,0.107
Kettle_IdeenWelt_r1_MK2_20151214125816.csv,0.106
Kettle_IdeenWelt_r1_MK2_20151214125826.csv,0.099
Kettle_IdeenWelt_r1_MK2_20151214125836.csv,0.107
Kettle_IdeenWelt_r1_MK2_20151214125845.csv,0.108
Kettle_IdeenWelt_r1_MK2_20151214125854.csv,0.103
Kettle_IdeenWelt_r1_MK2_20151214125903.csv,0.104
ShoeWarmer_ThermIc_r2_MK2_20151214130053.csv,0.231
ShoeWarmer_ThermIc_r2_MK2_20151214130101.csv,0.141
ShoeWarmer_ThermIc_r2_MK2_20151214130110.csv,0.133
ShoeWarmer_ThermIc_r2_MK2_20151214130118.csv,0.138
ShoeWarmer_ThermIc_r2_MK2_20151214130126.csv,0.163
ShoeWarmer_ThermIc_r2_MK2_20151214130135.csv,0.131
ShoeWarmer_ThermIc_r2_MK2_20151214130143.csv,0.131
ShoeWarmer_ThermIc_r2_MK2_20151214130152.csv,0.195
ShoeWarmer_ThermIc_r2_MK2_20151214130202.csv,0.142
